Array count,Array size,Sorter,Time
90,8,openmp sorting network,164000
90,8,sequential sorting network,159400
90,8,std::sort,116600
100,8,own sorting network,300249400
100,8,openmp sorting network,197000
100,8,sequential sorting network,193000
100,8,std::sort,141500
10,16,own sorting network,17746000
10,16,openmp sorting network,12200
10,16,sequential sorting network,12000
10,16,std::sort,6400
20,16,own sorting network,53713400
20,16,openmp sorting network,34400
20,16,sequential sorting network,33900
20,16,std::sort,19300
30,16,own sorting network,107473300
30,16,openmp sorting network,67000
30,16,sequential sorting network,81200
30,16,std::sort,37200
40,16,own sorting network,178897600
40,16,openmp sorting network,109500
40,16,sequential sorting network,123200
40,16,std::sort,61900
50,16,own sorting network,267768500
50,16,openmp sorting network,162200
50,16,sequential sorting network,175300
50,16,std::sort,91800
60,16,own sorting network,373873200
60,16,openmp sorting network,225700
60,16,sequential sorting network,236600
60,16,std::sort,127000
70,16,own sorting network,498047400
70,16,openmp sorting network,299100
70,16,sequential sorting network,309600
70,16,std::sort,168400
80,16,own sorting network,641860500
80,16,openmp sorting network,379800
80,16,sequential sorting network,401200
80,16,std::sort,215100
90,16,own sorting network,806407000
90,16,openmp sorting network,474900
90,16,sequential sorting network,496800
90,16,std::sort,268400
100,16,own sorting network,988986200
100,16,openmp sorting network,581200
100,16,sequential sorting network,611000
100,16,std::sort,328900
10,24,own sorting network,40721600
10,24,openmp sorting network,23400
10,24,sequential sorting network,21600
10,24,std::sort,13500
20,24,own sorting network,121869400
20,24,openmp sorting network,65700
20,24,sequential sorting network,62900
20,24,std::sort,37400
30,24,own sorting network,239625200
30,24,openmp sorting network,127200
30,24,sequential sorting network,129900
30,24,std::sort,72300
40,24,own sorting network,398378800
40,24,openmp sorting network,209200
40,24,sequential sorting network,211000
40,24,std::sort,119200
50,24,own sorting network,600748000
50,24,openmp sorting network,313000
50,24,sequential sorting network,314400
50,24,std::sort,179200
60,24,own sorting network,842277900
60,24,openmp sorting network,435700
60,24,sequential sorting network,459700
60,24,std::sort,251400
70,24,own sorting network,1126530400
70,24,openmp sorting network,584400
70,24,sequential sorting network,599900
70,24,std::sort,333100
80,24,own sorting network,1444853300
80,24,openmp sorting network,744100
80,24,sequential sorting network,773800
80,24,std::sort,425100
90,24,own sorting network,1804361100
90,24,openmp sorting network,939600
90,24,sequential sorting network,960400
90,24,std::sort,539700
100,24,own sorting network,2226893400
100,24,openmp sorting network,1159200
100,24,sequential sorting network,1188200
100,24,std::sort,669300
10,32,own sorting network,57504800
10,32,openmp sorting network,34300
10,32,sequential sorting network,45300
10,32,std::sort,19600
20,32,own sorting network,172638800
20,32,openmp sorting network,99000
20,32,sequential sorting network,109200
20,32,std::sort,56700
30,32,own sorting network,338331900
30,32,openmp sorting network,208500
30,32,sequential sorting network,197200
30,32,std::sort,109500
40,32,own sorting network,553965100
40,32,openmp sorting network,326900
40,32,sequential sorting network,316900
40,32,std::sort,178600
50,32,own sorting network,824543800
50,32,openmp sorting network,480900
50,32,sequential sorting network,462400
50,32,std::sort,264400
60,32,own sorting network,1138560400
60,32,openmp sorting network,658000
60,32,sequential sorting network,631900
60,32,std::sort,363200
70,32,own sorting network,1508306900
70,32,openmp sorting network,870300
70,32,sequential sorting network,834100
70,32,std::sort,482400
80,32,own sorting network,1939728900
80,32,openmp sorting network,1100800
80,32,sequential sorting network,1065900
80,32,std::sort,618100
90,32,own sorting network,2434128200
90,32,openmp sorting network,1367600
90,32,sequential sorting network,1331800
90,32,std::sort,781900
100,32,own sorting network,2987305200
100,32,openmp sorting network,1670000
100,32,sequential sorting network,1634200
100,32,std::sort,959900
10,40,own sorting network,97795800
10,40,openmp sorting network,50900
10,40,sequential sorting network,49100
10,40,std::sort,24400
20,40,own sorting network,283889200
20,40,openmp sorting network,144100
20,40,sequential sorting network,141400
20,40,std::sort,70700
30,40,own sorting network,557901800
30,40,openmp sorting network,285100
30,40,sequential sorting network,282200
30,40,std::sort,141700
40,40,own sorting network,931844800
40,40,openmp sorting network,476800
40,40,sequential sorting network,474600
40,40,std::sort,232700
50,40,own sorting network,1391339300
50,40,openmp sorting network,721200
50,40,sequential sorting network,710200
50,40,std::sort,347800
60,40,own sorting network,1953417600
60,40,openmp sorting network,997200
60,40,sequential sorting network,980500
60,40,std::sort,482700
70,40,own sorting network,2609984100
70,40,openmp sorting network,1337700
70,40,sequential sorting network,1310700
70,40,std::sort,643200
80,40,own sorting network,3356107600
80,40,openmp sorting network,1699900
80,40,sequential sorting network,1664300
80,40,std::sort,822100
90,40,own sorting network,4184230000
90,40,openmp sorting network,2087300
90,40,sequential sorting network,2074000
90,40,std::sort,1017400
100,40,own sorting network,5114877400
100,40,openmp sorting network,2550300
100,40,sequential sorting network,2505000
100,40,std::sort,1243800
10,48,own sorting network,106670800
10,48,openmp sorting network,58400
10,48,sequential sorting network,57400
10,48,std::sort,29700
20,48,own sorting network,322725000
20,48,openmp sorting network,170100
20,48,sequential sorting network,182300
20,48,std::sort,85700
30,48,own sorting network,643062100
30,48,openmp sorting network,334500
30,48,sequential sorting network,345300
30,48,std::sort,169300
40,48,own sorting network,1068101300
40,48,openmp sorting network,553900
40,48,sequential sorting network,604800
40,48,std::sort,279400
50,48,own sorting network,1611009600
50,48,openmp sorting network,824100
50,48,sequential sorting network,884300
50,48,std::sort,417000
60,48,own sorting network,2261767700
60,48,openmp sorting network,1145300
60,48,sequential sorting network,1235800
60,48,std::sort,581200
70,48,own sorting network,3017171500
70,48,openmp sorting network,1518800
70,48,sequential sorting network,1622300
70,48,std::sort,772200
80,48,own sorting network,3875310500
80,48,openmp sorting network,1940500
80,48,sequential sorting network,2048900
80,48,std::sort,983900
90,48,own sorting network,4843700700
90,48,openmp sorting network,2419900
90,48,sequential sorting network,2543900
90,48,std::sort,1228000
100,48,own sorting network,5920396000
100,48,openmp sorting network,2959300
100,48,sequential sorting network,3087200
100,48,std::sort,1500000
10,56,own sorting network,125088600
10,56,openmp sorting network,73000
10,56,sequential sorting network,71000
10,56,std::sort,34800
20,56,own sorting network,375762400
20,56,openmp sorting network,220000
20,56,sequential sorting network,204400
20,56,std::sort,102500
30,56,own sorting network,742028500
30,56,openmp sorting network,422800
30,56,sequential sorting network,405100
30,56,std::sort,206200
40,56,own sorting network,1237517600
40,56,openmp sorting network,686600
40,56,sequential sorting network,666100
40,56,std::sort,338100
50,56,own sorting network,1862821900
50,56,openmp sorting network,1028600
50,56,sequential sorting network,998500
50,56,std::sort,516200
60,56,own sorting network,2605766600
60,56,openmp sorting network,1445700
60,56,sequential sorting network,1442200
60,56,std::sort,724200
70,56,own sorting network,3482420300
70,56,openmp sorting network,1917600
70,56,sequential sorting network,1912200
70,56,std::sort,960300
80,56,own sorting network,4469327400
80,56,openmp sorting network,2451700
80,56,sequential sorting network,2482700
80,56,std::sort,1228000
90,56,own sorting network,5596583500
90,56,openmp sorting network,3114000
90,56,sequential sorting network,3140700
90,56,std::sort,1554800
100,56,own sorting network,6838710000
100,56,openmp sorting network,3757100
100,56,sequential sorting network,3795200
100,56,std::sort,1896800
10,64,own sorting network,131339600
10,64,openmp sorting network,84400
10,64,sequential sorting network,83300
10,64,std::sort,40000
20,64,own sorting network,391213800
20,64,openmp sorting network,251300
20,64,sequential sorting network,240700
20,64,std::sort,119700
30,64,own sorting network,775981300
30,64,openmp sorting network,485700
30,64,sequential sorting network,474400
30,64,std::sort,236900
40,64,own sorting network,1308516900
40,64,openmp sorting network,807600
40,64,sequential sorting network,793200
40,64,std::sort,432600
50,64,own sorting network,1962446500
50,64,openmp sorting network,1223700
50,64,sequential sorting network,1213400
50,64,std::sort,641100
60,64,own sorting network,2754951500
60,64,openmp sorting network,1694000
60,64,sequential sorting network,1692700
60,64,std::sort,878600
70,64,own sorting network,3673088500
70,64,openmp sorting network,2238900
70,64,sequential sorting network,2229800
70,64,std::sort,1156100
80,64,own sorting network,4694149900
80,64,openmp sorting network,2881300
80,64,sequential sorting network,2867300
80,64,std::sort,1471000
90,64,own sorting network,5850077300
90,64,openmp sorting network,3580700
90,64,sequential sorting network,3581000
90,64,std::sort,1815100
100,64,own sorting network,7152756000
100,64,openmp sorting network,4346000
100,64,sequential sorting network,4352500
100,64,std::sort,2208400
10,72,own sorting network,194908600
10,72,openmp sorting network,108400
10,72,sequential sorting network,113600
10,72,std::sort,46300
20,72,own sorting network,572470400
20,72,openmp sorting network,318200
20,72,sequential sorting network,320900
20,72,std::sort,136800
30,72,own sorting network,1141552400
30,72,openmp sorting network,633700
30,72,sequential sorting network,663800
30,72,std::sort,271900
40,72,own sorting network,1901131100
40,72,openmp sorting network,1060200
40,72,sequential sorting network,1080500
40,72,std::sort,455200
50,72,own sorting network,2843361100
50,72,openmp sorting network,1581100
50,72,sequential sorting network,1591400
50,72,std::sort,685900
60,72,own sorting network,4048354400
60,72,openmp sorting network,2210800
60,72,sequential sorting network,2198600
60,72,std::sort,951500
70,72,own sorting network,5467159000
70,72,openmp sorting network,2945500
70,72,sequential sorting network,2933200
70,72,std::sort,1272700
80,72,own sorting network,7095951700
80,72,openmp sorting network,3763400
80,72,sequential sorting network,3750000
80,72,std::sort,1629500
90,72,own sorting network,8950558100
90,72,openmp sorting network,4660300
90,72,sequential sorting network,4645700
90,72,std::sort,2030200
100,72,own sorting network,10995627700
100,72,openmp sorting network,5728400
100,72,sequential sorting network,5696300
100,72,std::sort,2484000
10,80,own sorting network,219389000
10,80,openmp sorting network,119600
10,80,sequential sorting network,125400
10,80,std::sort,52200
20,80,own sorting network,665471600
20,80,openmp sorting network,496000
20,80,sequential sorting network,1066300
20,80,std::sort,154900
30,80,own sorting network,1330608700
30,80,openmp sorting network,852600
30,80,sequential sorting network,1422100
30,80,std::sort,311100
40,80,own sorting network,2222537200
40,80,openmp sorting network,1322400
40,80,sequential sorting network,1889100
40,80,std::sort,518600
50,80,own sorting network,3344307800
50,80,openmp sorting network,1915000
50,80,sequential sorting network,2491100
50,80,std::sort,782700
60,80,own sorting network,4680289500
60,80,openmp sorting network,2629900
60,80,sequential sorting network,3215400
60,80,std::sort,1113900
70,80,own sorting network,6261358900
70,80,openmp sorting network,3430800
70,80,sequential sorting network,4025200
70,80,std::sort,1474800
80,80,own sorting network,8030603800
80,80,openmp sorting network,4395600
80,80,sequential sorting network,4961300
80,80,std::sort,1888600
90,80,own sorting network,10060996300
90,80,openmp sorting network,5491300
90,80,sequential sorting network,6021300
90,80,std::sort,2355000
100,80,own sorting network,12314545800
100,80,openmp sorting network,6679500
100,80,sequential sorting network,7202000
100,80,std::sort,2877600
10,88,own sorting network,248802900
10,88,openmp sorting network,136600
10,88,sequential sorting network,133300
10,88,std::sort,60000
20,88,own sorting network,742061400
20,88,openmp sorting network,408700
20,88,sequential sorting network,410100
20,88,std::sort,206700
30,88,own sorting network,1480748400
30,88,openmp sorting network,800600
30,88,sequential sorting network,834500
30,88,std::sort,383200
40,88,own sorting network,2468734400
40,88,openmp sorting network,1324700
40,88,sequential sorting network,1360600
40,88,std::sort,615400
50,88,own sorting network,3707656400
50,88,openmp sorting network,2018100
50,88,sequential sorting network,2034500
50,88,std::sort,917700
60,88,own sorting network,5200279500
60,88,openmp sorting network,2823900
60,88,sequential sorting network,2849400
60,88,std::sort,1264400
70,88,own sorting network,6929311900
70,88,openmp sorting network,3748300
70,88,sequential sorting network,3763400
70,88,std::sort,1670400
80,88,own sorting network,8836557200
80,88,openmp sorting network,4885400
80,88,sequential sorting network,4901400
80,88,std::sort,2180900
90,88,own sorting network,11006469700
90,88,openmp sorting network,6066800
90,88,sequential sorting network,6078100
90,88,std::sort,2709600
100,88,own sorting network,13435963700
100,88,openmp sorting network,7329900
100,88,sequential sorting network,7349600
100,88,std::sort,3280300
10,96,own sorting network,266156500
10,96,openmp sorting network,156000
10,96,sequential sorting network,144000
10,96,std::sort,64500
20,96,own sorting network,754837400
20,96,openmp sorting network,462000
20,96,sequential sorting network,463300
20,96,std::sort,200100
30,96,own sorting network,1553904500
30,96,openmp sorting network,921000
30,96,sequential sorting network,907500
30,96,std::sort,404300
40,96,own sorting network,2583482200
40,96,openmp sorting network,1486700
40,96,sequential sorting network,1471800
40,96,std::sort,654000
50,96,own sorting network,3805332400
50,96,openmp sorting network,2227300
50,96,sequential sorting network,2203500
50,96,std::sort,984600
60,96,own sorting network,5363136100
60,96,openmp sorting network,3084500
60,96,sequential sorting network,3118100
60,96,std::sort,1374600
70,96,own sorting network,7178127000
70,96,openmp sorting network,4087200
70,96,sequential sorting network,4126900
70,96,std::sort,1882800
80,96,own sorting network,9228162600
80,96,openmp sorting network,5202800
80,96,sequential sorting network,5242100
80,96,std::sort,2389100
90,96,own sorting network,11597159900
90,96,openmp sorting network,6494100
90,96,sequential sorting network,6528000
90,96,std::sort,2959300
100,96,own sorting network,14258312700
100,96,openmp sorting network,7894300
100,96,sequential sorting network,7939400
100,96,std::sort,3589400
10,104,own sorting network,285708300
10,104,openmp sorting network,183200
10,104,sequential sorting network,183000
10,104,std::sort,72900
20,104,own sorting network,856055100
20,104,openmp sorting network,503300
20,104,sequential sorting network,494100
20,104,std::sort,210700
30,104,own sorting network,1698549500
30,104,openmp sorting network,982500
30,104,sequential sorting network,978400
30,104,std::sort,423800
40,104,own sorting network,2848525700
40,104,openmp sorting network,1622500
40,104,sequential sorting network,1607600
40,104,std::sort,717800
50,104,own sorting network,4240907100
50,104,openmp sorting network,2395300
50,104,sequential sorting network,2378100
50,104,std::sort,1062100
60,104,own sorting network,5919642000
60,104,openmp sorting network,3352700
60,104,sequential sorting network,3353100
60,104,std::sort,1484300
70,104,own sorting network,7701286100
70,104,openmp sorting network,4556300
70,104,sequential sorting network,4548800
70,104,std::sort,2035800
80,104,own sorting network,9802876500
80,104,openmp sorting network,5828500
80,104,sequential sorting network,5850300
80,104,std::sort,2606900
90,104,own sorting network,12225935300
90,104,openmp sorting network,7247200
90,104,sequential sorting network,7268500
90,104,std::sort,3245700
100,104,own sorting network,15103779100
100,104,openmp sorting network,8781500
100,104,sequential sorting network,8829500
100,104,std::sort,3939100
10,112,own sorting network,301712500
10,112,openmp sorting network,176100
10,112,sequential sorting network,172800
10,112,std::sort,79200
20,112,own sorting network,917227200
20,112,openmp sorting network,528500
20,112,sequential sorting network,511500
20,112,std::sort,243600
30,112,own sorting network,1793178600
30,112,openmp sorting network,1041100
30,112,sequential sorting network,1017800
30,112,std::sort,468900
40,112,own sorting network,2954902600
40,112,openmp sorting network,1722600
40,112,sequential sorting network,1696900
40,112,std::sort,768300
50,112,own sorting network,4409701200
50,112,openmp sorting network,2671700
50,112,sequential sorting network,2688200
50,112,std::sort,1225900
60,112,own sorting network,6199119600
60,112,openmp sorting network,3678000
60,112,sequential sorting network,3693400
60,112,std::sort,1675300
70,112,own sorting network,8191259100
70,112,openmp sorting network,4873400
70,112,sequential sorting network,4904000
70,112,std::sort,2231300
80,112,own sorting network,10482489600
80,112,openmp sorting network,6213800
80,112,sequential sorting network,6238200
80,112,std::sort,2838200
90,112,own sorting network,13108701200
90,112,openmp sorting network,8026100
90,112,sequential sorting network,8177300
90,112,std::sort,3651200
100,112,own sorting network,16089473000
100,112,openmp sorting network,9765800
100,112,sequential sorting network,9923700
100,112,std::sort,4430900
10,120,own sorting network,327532000
10,120,openmp sorting network,198400
10,120,sequential sorting network,187300
10,120,std::sort,86800
20,120,own sorting network,983809400
20,120,openmp sorting network,574200
20,120,sequential sorting network,570500
20,120,std::sort,254300
30,120,own sorting network,1947630200
30,120,openmp sorting network,1171900
30,120,sequential sorting network,1129500
30,120,std::sort,517900
40,120,own sorting network,3212470400
40,120,openmp sorting network,1940800
40,120,sequential sorting network,1871800
40,120,std::sort,860900
50,120,own sorting network,4644107600
50,120,openmp sorting network,2872600
50,120,sequential sorting network,2802200
50,120,std::sort,1275900
60,120,own sorting network,6373825400
60,120,openmp sorting network,3958700
60,120,sequential sorting network,3905400
60,120,std::sort,1771300
70,120,own sorting network,8252170200
70,120,openmp sorting network,5427300
70,120,sequential sorting network,5390500
70,120,std::sort,2419200
80,120,own sorting network,10491629300
80,120,openmp sorting network,7006100
80,120,sequential sorting network,7011400
80,120,std::sort,3129600
90,120,own sorting network,12982028000
90,120,openmp sorting network,8794600
90,120,sequential sorting network,8765300
90,120,std::sort,4426400
100,120,own sorting network,15620855000
100,120,openmp sorting network,10702000
100,120,sequential sorting network,10665100
100,120,std::sort,5291600
10,128,own sorting network,274870900
10,128,openmp sorting network,212300
10,128,sequential sorting network,210800
10,128,std::sort,94200
20,128,own sorting network,822772000
20,128,openmp sorting network,650200
20,128,sequential sorting network,639600
20,128,std::sort,294000
30,128,own sorting network,1601633700
30,128,openmp sorting network,1313700
30,128,sequential sorting network,1294700
30,128,std::sort,587900
40,128,own sorting network,2691192200
40,128,openmp sorting network,2289700
40,128,sequential sorting network,2572400
40,128,std::sort,1109700
50,128,own sorting network,4273896500
50,128,openmp sorting network,3277000
50,128,sequential sorting network,3555800
50,128,std::sort,1563800
60,128,own sorting network,6027059600
60,128,openmp sorting network,4487800
60,128,sequential sorting network,4735500
60,128,std::sort,2096500
70,128,own sorting network,8000902700
70,128,openmp sorting network,5974400
70,128,sequential sorting network,6181800
70,128,std::sort,2774800
80,128,own sorting network,10349969700
80,128,openmp sorting network,7595500
80,128,sequential sorting network,7784800
80,128,std::sort,3498100
90,128,own sorting network,12999019400
90,128,openmp sorting network,9406200
90,128,sequential sorting network,9638100
90,128,std::sort,4316800
100,128,own sorting network,15854333300
100,128,openmp sorting network,11428800
100,128,sequential sorting network,11646800
100,128,std::sort,5215000
10,136,own sorting network,402635400
10,136,openmp sorting network,249900
10,136,sequential sorting network,249000
10,136,std::sort,99200
20,136,own sorting network,1174709200
20,136,openmp sorting network,747500
20,136,sequential sorting network,755600
20,136,std::sort,293200
30,136,own sorting network,2325003000
30,136,openmp sorting network,1491000
30,136,sequential sorting network,1541100
30,136,std::sort,594500
40,136,own sorting network,3899713700
40,136,openmp sorting network,2480700
40,136,sequential sorting network,2552100
40,136,std::sort,982000
50,136,own sorting network,5729276000
50,136,openmp sorting network,3788400
50,136,sequential sorting network,3829400
50,136,std::sort,1480600
60,136,own sorting network,8023896900
60,136,openmp sorting network,5235400
60,136,sequential sorting network,5305600
60,136,std::sort,2062000
70,136,own sorting network,10662845200
70,136,openmp sorting network,7090800
70,136,sequential sorting network,7138800
70,136,std::sort,2782000
80,136,own sorting network,13661911100
80,136,openmp sorting network,9015100
80,136,sequential sorting network,9069500
80,136,std::sort,3538100
90,136,own sorting network,17018714600
90,136,openmp sorting network,11179900
90,136,sequential sorting network,11248400
90,136,std::sort,4398100
100,136,own sorting network,20882628600
100,136,openmp sorting network,13595600
100,136,sequential sorting network,13704200
100,136,std::sort,5343400
10,144,own sorting network,388671800
10,144,openmp sorting network,262000
10,144,sequential sorting network,259000
10,144,std::sort,102900
20,144,own sorting network,1164090000
20,144,openmp sorting network,819300
20,144,sequential sorting network,815500
20,144,std::sort,322400
30,144,own sorting network,2321702600
30,144,openmp sorting network,1613100
30,144,sequential sorting network,1601300
30,144,std::sort,632900
40,144,own sorting network,3949475800
40,144,openmp sorting network,2629600
40,144,sequential sorting network,2618000
40,144,std::sort,1046200
50,144,own sorting network,6184060300
50,144,openmp sorting network,3909700
50,144,sequential sorting network,3885900
50,144,std::sort,1558200
60,144,own sorting network,8758281300
60,144,openmp sorting network,5447900
60,144,sequential sorting network,5431000
60,144,std::sort,2167800
70,144,own sorting network,11793353300
70,144,openmp sorting network,7270300
70,144,sequential sorting network,7245000
70,144,std::sort,2882800
80,144,own sorting network,15188577000
80,144,openmp sorting network,9332100
80,144,sequential sorting network,9323500
80,144,std::sort,3694100
90,144,own sorting network,19035123800
90,144,openmp sorting network,11639800
90,144,sequential sorting network,11628700
90,144,std::sort,4632000
100,144,own sorting network,23195099600
100,144,openmp sorting network,14180500
100,144,sequential sorting network,14166300
100,144,std::sort,5744500
10,152,own sorting network,454448400
10,152,openmp sorting network,277600
10,152,sequential sorting network,274900
10,152,std::sort,109400
20,152,own sorting network,1384131900
20,152,openmp sorting network,842100
20,152,sequential sorting network,849900
20,152,std::sort,331000
30,152,own sorting network,2741418900
30,152,openmp sorting network,1698800
30,152,sequential sorting network,1705400
30,152,std::sort,668600
40,152,own sorting network,4660487700
40,152,openmp sorting network,2794400
40,152,sequential sorting network,2828300
40,152,std::sort,1099700
50,152,own sorting network,7042147100
50,152,openmp sorting network,4289200
50,152,sequential sorting network,4480800
50,152,std::sort,1661100
60,152,own sorting network,9987225200
60,152,openmp sorting network,5930900
60,152,sequential sorting network,6148000
60,152,std::sort,2312100
70,152,own sorting network,13317819900
70,152,openmp sorting network,7999700
70,152,sequential sorting network,8151800
70,152,std::sort,3111000
80,152,own sorting network,16649428400
80,152,openmp sorting network,10438200
80,152,sequential sorting network,10585200
80,152,std::sort,4035800
90,152,own sorting network,21110427600
90,152,openmp sorting network,12945300
90,152,sequential sorting network,13107900
90,152,std::sort,5008400
100,152,own sorting network,25945308500
100,152,openmp sorting network,15766800
100,152,sequential sorting network,15908000
100,152,std::sort,6118400
10,160,own sorting network,481651200
10,160,openmp sorting network,318100
10,160,sequential sorting network,299200
10,160,std::sort,132300
20,160,own sorting network,1511557800
20,160,openmp sorting network,937100
20,160,sequential sorting network,882300
20,160,std::sort,368600
30,160,own sorting network,3033307200
30,160,openmp sorting network,1816100
30,160,sequential sorting network,1758800
30,160,std::sort,722800
40,160,own sorting network,4976919700
40,160,openmp sorting network,3337400
40,160,sequential sorting network,2978100
40,160,std::sort,1214100
50,160,own sorting network,7278892300
50,160,openmp sorting network,4808000
50,160,sequential sorting network,4494000
50,160,std::sort,1830600
60,160,own sorting network,10109748300
60,160,openmp sorting network,6568300
60,160,sequential sorting network,6249100
60,160,std::sort,2530600
70,160,own sorting network,13209002200
70,160,openmp sorting network,8827700
70,160,sequential sorting network,8580300
70,160,std::sort,3435800
80,160,own sorting network,17229600500
80,160,openmp sorting network,11104200
80,160,sequential sorting network,10886700
80,160,std::sort,4348200
90,160,own sorting network,21476143400
90,160,openmp sorting network,13733900
90,160,sequential sorting network,13540900
90,160,std::sort,5408800
100,160,own sorting network,25610382500
100,160,openmp sorting network,16724100
100,160,sequential sorting network,16443800
100,160,std::sort,6555200
10,168,own sorting network,350790900
10,168,openmp sorting network,392500
10,168,sequential sorting network,329300
10,168,std::sort,128200
20,168,own sorting network,1237756000
20,168,openmp sorting network,1013100
20,168,sequential sorting network,955700
20,168,std::sort,376300
30,168,own sorting network,2653129800
30,168,openmp sorting network,1957600
30,168,sequential sorting network,1960500
30,168,std::sort,756400
40,168,own sorting network,4435105800
40,168,openmp sorting network,3169500
40,168,sequential sorting network,3203000
40,168,std::sort,1246700
50,168,own sorting network,6729033100
50,168,openmp sorting network,4760000
50,168,sequential sorting network,4804700
50,168,std::sort,1883300
60,168,own sorting network,9581642900
60,168,openmp sorting network,6582600
60,168,sequential sorting network,6623800
60,168,std::sort,2617200
70,168,own sorting network,12668190700
70,168,openmp sorting network,8900200
70,168,sequential sorting network,8799600
70,168,std::sort,3517600
80,168,own sorting network,16281105700
80,168,openmp sorting network,11440800
80,168,sequential sorting network,11276800
80,168,std::sort,4530900
90,168,own sorting network,20479760800
90,168,openmp sorting network,14176400
90,168,sequential sorting network,14193200
90,168,std::sort,5624500
100,168,own sorting network,25110541800
100,168,openmp sorting network,17309100
100,168,sequential sorting network,17287000
100,168,std::sort,6890100
10,176,own sorting network,486018600
10,176,openmp sorting network,337100
10,176,sequential sorting network,338300
10,176,std::sort,138700
20,176,own sorting network,1406585200
20,176,openmp sorting network,983700
20,176,sequential sorting network,989200
20,176,std::sort,406300
30,176,own sorting network,2734860800
30,176,openmp sorting network,2081600
30,176,sequential sorting network,2034700
30,176,std::sort,825900
40,176,own sorting network,4580479100
40,176,openmp sorting network,3360300
40,176,sequential sorting network,3347300
40,176,std::sort,1333300
50,176,own sorting network,6823122700
50,176,openmp sorting network,5000200
50,176,sequential sorting network,4975500
50,176,std::sort,1987300
60,176,own sorting network,9444776000
60,176,openmp sorting network,6970300
60,176,sequential sorting network,6922100
60,176,std::sort,2773100
70,176,own sorting network,12687599900
70,176,openmp sorting network,9181900
70,176,sequential sorting network,9144400
70,176,std::sort,3670800
80,176,own sorting network,16432667000
80,176,openmp sorting network,11772900
80,176,sequential sorting network,11701000
80,176,std::sort,4706100
90,176,own sorting network,20562512900
90,176,openmp sorting network,14651600
90,176,sequential sorting network,14683500
90,176,std::sort,5863200
100,176,own sorting network,25238966400
100,176,openmp sorting network,17803000
100,176,sequential sorting network,17840000
100,176,std::sort,7121000
10,184,own sorting network,476971300
10,184,openmp sorting network,342700
10,184,sequential sorting network,349800
10,184,std::sort,135100
20,184,own sorting network,1485809500
20,184,openmp sorting network,1038600
20,184,sequential sorting network,1056300
20,184,std::sort,409800
30,184,own sorting network,2977674500
30,184,openmp sorting network,2021400
30,184,sequential sorting network,2037500
30,184,std::sort,810000
40,184,own sorting network,4959736800
40,184,openmp sorting network,3515900
40,184,sequential sorting network,3565300
40,184,std::sort,1412600
50,184,own sorting network,7253470600
50,184,openmp sorting network,5231100
50,184,sequential sorting network,5272200
50,184,std::sort,2119000
60,184,own sorting network,10346182500
60,184,openmp sorting network,7278700
60,184,sequential sorting network,7330400
60,184,std::sort,2948900
70,184,own sorting network,13459140200
70,184,openmp sorting network,9824900
70,184,sequential sorting network,9778900
70,184,std::sort,3935800
80,184,own sorting network,17309936900
80,184,openmp sorting network,12679600
80,184,sequential sorting network,12597000
80,184,std::sort,5065000
90,184,own sorting network,21778101000
90,184,openmp sorting network,15685600
90,184,sequential sorting network,15635900
90,184,std::sort,6279500
100,184,own sorting network,27240853100
100,184,openmp sorting network,19155000
100,184,sequential sorting network,19116400
100,184,std::sort,7670200
10,192,own sorting network,568979000
10,192,openmp sorting network,363900
10,192,sequential sorting network,399700
10,192,std::sort,144900
20,192,own sorting network,1717729300
20,192,openmp sorting network,1134900
20,192,sequential sorting network,1126000
20,192,std::sort,433900
30,192,own sorting network,3315108400
30,192,openmp sorting network,2231500
30,192,sequential sorting network,2205700
30,192,std::sort,866800
40,192,own sorting network,5164102000
40,192,openmp sorting network,3689400
40,192,sequential sorting network,3676600
40,192,std::sort,1450500
50,192,own sorting network,7483715700
50,192,openmp sorting network,5525100
50,192,sequential sorting network,5519200
50,192,std::sort,2233400
60,192,own sorting network,10239760300
60,192,openmp sorting network,7917300
60,192,sequential sorting network,7806800
60,192,std::sort,3163700
70,192,own sorting network,13620774200
70,192,openmp sorting network,10533900
70,192,sequential sorting network,10385500
70,192,std::sort,4374100
80,192,own sorting network,17394342200
80,192,openmp sorting network,13408500
80,192,sequential sorting network,13281500
80,192,std::sort,5535900
90,192,own sorting network,21552541200
90,192,openmp sorting network,16643300
90,192,sequential sorting network,16513100
90,192,std::sort,6839700
100,192,own sorting network,26021075600
100,192,openmp sorting network,20722300
100,192,sequential sorting network,20803100
100,192,std::sort,8828400
10,200,own sorting network,496224300
10,200,openmp sorting network,432100
10,200,sequential sorting network,415100
10,200,std::sort,163500
20,200,own sorting network,1421276000
20,200,openmp sorting network,1230500
20,200,sequential sorting network,1199900
20,200,std::sort,473700
30,200,own sorting network,2838678300
30,200,openmp sorting network,2362500
30,200,sequential sorting network,2339600
30,200,std::sort,1037900
40,200,own sorting network,4772888200
40,200,openmp sorting network,3977500
40,200,sequential sorting network,3970200
40,200,std::sort,1684700
50,200,own sorting network,7390066300
50,200,openmp sorting network,5823000
50,200,sequential sorting network,5825500
50,200,std::sort,2429400
60,200,own sorting network,10249056900
60,200,openmp sorting network,8041300
60,200,sequential sorting network,8051100
60,200,std::sort,3318600
70,200,own sorting network,13640531400
70,200,openmp sorting network,10735100
70,200,sequential sorting network,10803300
70,200,std::sort,4652900
