Array count,Array size,Sorter,Time
70,192,openmp sorting network,10070100
70,192,sequential sorting network,9843800
70,192,std::sort,4015600
80,192,own sorting network,27090157300
80,192,openmp sorting network,12914800
80,192,sequential sorting network,12650600
80,192,std::sort,5146200
90,192,own sorting network,33844981100
90,192,openmp sorting network,16095800
90,192,sequential sorting network,15814200
90,192,std::sort,6410100
100,192,own sorting network,41376972500
100,192,openmp sorting network,19620800
100,192,sequential sorting network,19401100
100,192,std::sort,7831300
10,200,own sorting network,791321500
10,200,openmp sorting network,390100
10,200,sequential sorting network,378500
10,200,std::sort,162400
20,200,own sorting network,2367404600
20,200,openmp sorting network,1135300
20,200,sequential sorting network,1123700
20,200,std::sort,460100
30,200,own sorting network,4719264500
30,200,openmp sorting network,2247900
30,200,sequential sorting network,2248000
30,200,std::sort,915600
40,200,own sorting network,7851127800
40,200,openmp sorting network,3720000
40,200,sequential sorting network,3730500
40,200,std::sort,1506400
50,200,own sorting network,11836066400
50,200,openmp sorting network,5558500
50,200,sequential sorting network,5569600
50,200,std::sort,2250700
60,200,own sorting network,16509946600
60,200,openmp sorting network,7831000
60,200,sequential sorting network,7791300
60,200,std::sort,3141100
70,200,own sorting network,22043240100
70,200,openmp sorting network,10443700
70,200,sequential sorting network,10372700
70,200,std::sort,4173000
80,200,own sorting network,28237391300
80,200,openmp sorting network,13418100
80,200,sequential sorting network,13367800
80,200,std::sort,5373700
90,200,own sorting network,35227835200
90,200,openmp sorting network,16762200
90,200,sequential sorting network,16742700
90,200,std::sort,6706100
100,200,own sorting network,43052086800
100,200,openmp sorting network,20452100
100,200,sequential sorting network,20532700
100,200,std::sort,8149200
10,208,own sorting network,808061100
10,208,openmp sorting network,397700
10,208,sequential sorting network,383500
10,208,std::sort,162600
20,208,own sorting network,2439293000
20,208,openmp sorting network,1174800
20,208,sequential sorting network,1175600
20,208,std::sort,474000
30,208,own sorting network,4904693100
30,208,openmp sorting network,2362000
30,208,sequential sorting network,2355000
30,208,std::sort,981200
40,208,own sorting network,8161620200
40,208,openmp sorting network,3916100
40,208,sequential sorting network,3937500
40,208,std::sort,1599200
50,208,own sorting network,12207050000
50,208,openmp sorting network,5849400
50,208,sequential sorting network,5866000
50,208,std::sort,2375100
60,208,own sorting network,17064096700
60,208,openmp sorting network,8195400
60,208,sequential sorting network,8232700
60,208,std::sort,3326600
70,208,own sorting network,22745006500
70,208,openmp sorting network,10933800
70,208,sequential sorting network,10987100
70,208,std::sort,4419800
80,208,own sorting network,29209783200
80,208,openmp sorting network,14074500
80,208,sequential sorting network,14073700
80,208,std::sort,5662100
90,208,own sorting network,36537838300
90,208,openmp sorting network,17592000
90,208,sequential sorting network,17508500
90,208,std::sort,7058300
100,208,own sorting network,44725557100
100,208,openmp sorting network,21448700
100,208,sequential sorting network,21367700
100,208,std::sort,8611300
10,216,own sorting network,841879300
10,216,openmp sorting network,404200
10,216,sequential sorting network,400300
10,216,std::sort,163000
20,216,own sorting network,2551536000
20,216,openmp sorting network,1282100
20,216,sequential sorting network,1204300
20,216,std::sort,497600
30,216,own sorting network,5115921400
30,216,openmp sorting network,2527600
30,216,sequential sorting network,2435000
30,216,std::sort,1001400
40,216,own sorting network,8603132500
40,216,openmp sorting network,4140400
40,216,sequential sorting network,4041700
40,216,std::sort,1644900
50,216,own sorting network,12872964900
50,216,openmp sorting network,6137400
50,216,sequential sorting network,6046600
50,216,std::sort,2461400
60,216,own sorting network,17996675700
60,216,openmp sorting network,8721600
60,216,sequential sorting network,8656900
60,216,std::sort,3515200
70,216,own sorting network,24210601600
70,216,openmp sorting network,11608200
70,216,sequential sorting network,11546600
70,216,std::sort,4674900
80,216,own sorting network,30999871600
80,216,openmp sorting network,14894800
80,216,sequential sorting network,14930700
80,216,std::sort,6003500
90,216,own sorting network,38569929800
90,216,openmp sorting network,18613700
90,216,sequential sorting network,18518500
90,216,std::sort,7482700
100,216,own sorting network,47004465700
100,216,openmp sorting network,22724700
100,216,sequential sorting network,22531600
100,216,std::sort,9098200
10,224,own sorting network,878798500
10,224,openmp sorting network,436200
10,224,sequential sorting network,447700
10,224,std::sort,174300
20,224,own sorting network,2651043400
20,224,openmp sorting network,1331900
20,224,sequential sorting network,1316600
20,224,std::sort,519000
30,224,own sorting network,5307770000
30,224,openmp sorting network,2721000
30,224,sequential sorting network,2695300
30,224,std::sort,1064500
40,224,own sorting network,8864595700
40,224,openmp sorting network,4436700
40,224,sequential sorting network,4417400
40,224,std::sort,1746400
50,224,own sorting network,13236291800
50,224,openmp sorting network,6577500
50,224,sequential sorting network,6545400
50,224,std::sort,2599900
60,224,own sorting network,18480472800
60,224,openmp sorting network,9075200
60,224,sequential sorting network,9056800
60,224,std::sort,3627800
70,224,own sorting network,24628143900
70,224,openmp sorting network,11991200
70,224,sequential sorting network,11956500
70,224,std::sort,4807700
80,224,own sorting network,31655281500
80,224,openmp sorting network,15511800
80,224,sequential sorting network,15526500
80,224,std::sort,6256000
90,224,own sorting network,39583033300
90,224,openmp sorting network,19184900
90,224,sequential sorting network,19280500
90,224,std::sort,7742500
100,224,own sorting network,48311064600
100,224,openmp sorting network,23456600
100,224,sequential sorting network,23619700
100,224,std::sort,9465800
10,232,own sorting network,910470600
10,232,openmp sorting network,438500
10,232,sequential sorting network,441400
10,232,std::sort,178300
20,232,own sorting network,2747243600
20,232,openmp sorting network,1312000
20,232,sequential sorting network,1301500
20,232,std::sort,535200
30,232,own sorting network,5474123600
30,232,openmp sorting network,2616500
30,232,sequential sorting network,2677500
30,232,std::sort,1062000
40,232,own sorting network,9088035300
40,232,openmp sorting network,4377400
40,232,sequential sorting network,4405500
40,232,std::sort,1768900
50,232,own sorting network,13606708900
50,232,openmp sorting network,6485300
50,232,sequential sorting network,6534500
50,232,std::sort,2623600
60,232,own sorting network,19055635600
60,232,openmp sorting network,9113500
60,232,sequential sorting network,9136700
60,232,std::sort,3685900
70,232,own sorting network,25403463200
70,232,openmp sorting network,12142500
70,232,sequential sorting network,12184500
70,232,std::sort,4947300
80,232,own sorting network,32622025500
80,232,openmp sorting network,15641200
80,232,sequential sorting network,15631900
80,232,std::sort,6352300
90,232,own sorting network,40797001700
90,232,openmp sorting network,19561900
90,232,sequential sorting network,19569600
90,232,std::sort,7940300
100,232,own sorting network,49838305500
100,232,openmp sorting network,23938600
100,232,sequential sorting network,23874000
100,232,std::sort,9702500
10,240,own sorting network,930509500
10,240,openmp sorting network,476300
10,240,sequential sorting network,460200
10,240,std::sort,183200
20,240,own sorting network,2818670000
20,240,openmp sorting network,1410100
20,240,sequential sorting network,1366500
20,240,std::sort,559700
30,240,own sorting network,5651454200
30,240,openmp sorting network,2764000
30,240,sequential sorting network,2732600
30,240,std::sort,1106100
40,240,own sorting network,9441878100
40,240,openmp sorting network,4583100
40,240,sequential sorting network,4529000
40,240,std::sort,1942200
50,240,own sorting network,14115541700
50,240,openmp sorting network,6854200
50,240,sequential sorting network,6999000
50,240,std::sort,2859800
60,240,own sorting network,19748744100
60,240,openmp sorting network,9559100
60,240,sequential sorting network,9739500
60,240,std::sort,3983500
70,240,own sorting network,26407857500
70,240,openmp sorting network,12693200
70,240,sequential sorting network,12893300
70,240,std::sort,5286900
80,240,own sorting network,34030800200
80,240,openmp sorting network,16332600
80,240,sequential sorting network,16493200
80,240,std::sort,6738300
90,240,own sorting network,42525358700
90,240,openmp sorting network,20488000
90,240,sequential sorting network,20661400
90,240,std::sort,8415300
100,240,own sorting network,51921948500
100,240,openmp sorting network,24959800
100,240,sequential sorting network,25173200
100,240,std::sort,10188400
10,248,own sorting network,956705400
10,248,openmp sorting network,470600
10,248,sequential sorting network,467500
10,248,std::sort,190800
20,248,own sorting network,2910831300
20,248,openmp sorting network,1451100
20,248,sequential sorting network,1429600
20,248,std::sort,577700
30,248,own sorting network,5821722500
30,248,openmp sorting network,2875100
30,248,sequential sorting network,2908500
30,248,std::sort,1145500
40,248,own sorting network,9689550400
40,248,openmp sorting network,4763900
40,248,sequential sorting network,4813400
40,248,std::sort,1905300
50,248,own sorting network,14548696600
50,248,openmp sorting network,7083000
50,248,sequential sorting network,7178400
50,248,std::sort,2864700
60,248,own sorting network,20446910800
60,248,openmp sorting network,9895400
60,248,sequential sorting network,9999400
60,248,std::sort,4006800
70,248,own sorting network,27228977100
70,248,openmp sorting network,13169200
70,248,sequential sorting network,13260800
70,248,std::sort,5327500
80,248,own sorting network,35090256000
80,248,openmp sorting network,16992600
80,248,sequential sorting network,17023400
80,248,std::sort,6805300
90,248,own sorting network,43825775000
90,248,openmp sorting network,21214800
90,248,sequential sorting network,21224600
90,248,std::sort,8513800
100,248,own sorting network,53583094400
100,248,openmp sorting network,25914000
100,248,sequential sorting network,25922000
100,248,std::sort,10406300
10,256,own sorting network,999869100
10,256,openmp sorting network,485800
10,256,sequential sorting network,482900
10,256,std::sort,197400
20,256,own sorting network,3031397300
20,256,openmp sorting network,1468900
20,256,sequential sorting network,1462500
20,256,std::sort,588100
30,256,own sorting network,6042789000
30,256,openmp sorting network,3025800
30,256,sequential sorting network,2921500
30,256,std::sort,1185200
40,256,own sorting network,10029929600
40,256,openmp sorting network,4965200
40,256,sequential sorting network,4977000
40,256,std::sort,1977400
50,256,own sorting network,15081285700
50,256,openmp sorting network,7477300
50,256,sequential sorting network,7406500
50,256,std::sort,2969500
60,256,own sorting network,21047227000
60,256,openmp sorting network,10411800
60,256,sequential sorting network,10315400
60,256,std::sort,4140300
70,256,own sorting network,28062602000
70,256,openmp sorting network,14043100
70,256,sequential sorting network,13729900
70,256,std::sort,5479100
80,256,own sorting network,36077325100
80,256,openmp sorting network,17951800
80,256,sequential sorting network,17596200
80,256,std::sort,7015900
90,256,own sorting network,45201833900
90,256,openmp sorting network,22363000
90,256,sequential sorting network,21966000
90,256,std::sort,8778900
100,256,own sorting network,55332862700
100,256,openmp sorting network,27270600
100,256,sequential sorting network,26812800
100,256,std::sort,10758200
10,8,own sorting network,5223100
10,8,openmp sorting network,4300
10,8,sequential sorting network,4200
10,8,std::sort,3200
20,8,own sorting network,15684100
20,8,openmp sorting network,11900
20,8,sequential sorting network,11200
20,8,std::sort,8600
30,8,own sorting network,31528300
30,8,openmp sorting network,22600
30,8,sequential sorting network,21800
30,8,std::sort,16400
40,8,own sorting network,52466000
40,8,openmp sorting network,37300
40,8,sequential sorting network,36300
40,8,std::sort,26700
50,8,own sorting network,81603300
50,8,openmp sorting network,54600
50,8,sequential sorting network,53600
50,8,std::sort,39500
60,8,own sorting network,113503700
60,8,openmp sorting network,75300
60,8,sequential sorting network,74400
60,8,std::sort,54300
70,8,own sorting network,151322500
70,8,openmp sorting network,99400
70,8,sequential sorting network,98100
70,8,std::sort,72500
80,8,own sorting network,195260500
80,8,openmp sorting network,126700
80,8,sequential sorting network,125500
80,8,std::sort,92400
90,8,own sorting network,243093400
90,8,openmp sorting network,158200
90,8,sequential sorting network,156300
90,8,std::sort,114700
100,8,own sorting network,297703100
100,8,openmp sorting network,191900
100,8,sequential sorting network,190200
100,8,std::sort,138600
10,16,own sorting network,17643500
10,16,openmp sorting network,11600
10,16,sequential sorting network,11300
10,16,std::sort,6700
20,16,own sorting network,52189100
20,16,openmp sorting network,33500
20,16,sequential sorting network,33300
20,16,std::sort,19100
30,16,own sorting network,105491300
30,16,openmp sorting network,64800
30,16,sequential sorting network,64800
30,16,std::sort,37100
40,16,own sorting network,176524300
40,16,openmp sorting network,107100
40,16,sequential sorting network,105600
40,16,std::sort,61000
50,16,own sorting network,264793000
50,16,openmp sorting network,160100
50,16,sequential sorting network,158000
50,16,std::sort,90600
60,16,own sorting network,373403600
60,16,openmp sorting network,223900
60,16,sequential sorting network,220300
60,16,std::sort,126600
70,16,own sorting network,496959200
70,16,openmp sorting network,305300
70,16,sequential sorting network,291700
70,16,std::sort,166900
80,16,own sorting network,638228800
80,16,openmp sorting network,398000
80,16,sequential sorting network,373700
80,16,std::sort,213500
90,16,own sorting network,796712200
90,16,openmp sorting network,490700
90,16,sequential sorting network,466000
90,16,std::sort,266700
100,16,own sorting network,972875900
100,16,openmp sorting network,592100
100,16,sequential sorting network,567500
100,16,std::sort,324200
10,24,own sorting network,39644300
10,24,openmp sorting network,22500
10,24,sequential sorting network,21600
10,24,std::sort,13000
20,24,own sorting network,119938200
20,24,openmp sorting network,64700
20,24,sequential sorting network,63500
20,24,std::sort,36700
30,24,own sorting network,237816300
30,24,openmp sorting network,125600
30,24,sequential sorting network,123700
30,24,std::sort,71100
40,24,own sorting network,395209900
40,24,openmp sorting network,207600
40,24,sequential sorting network,204800
40,24,std::sort,120000
50,24,own sorting network,592152600
50,24,openmp sorting network,313800
50,24,sequential sorting network,302400
50,24,std::sort,177200
60,24,own sorting network,829488200
60,24,openmp sorting network,432900
60,24,sequential sorting network,421800
60,24,std::sort,246000
70,24,own sorting network,1121612100
70,24,openmp sorting network,580100
70,24,sequential sorting network,568900
70,24,std::sort,330300
80,24,own sorting network,1448792300
80,24,openmp sorting network,739700
80,24,sequential sorting network,728900
80,24,std::sort,424400
90,24,own sorting network,1823992600
90,24,openmp sorting network,921200
90,24,sequential sorting network,921700
90,24,std::sort,530200
100,24,own sorting network,2222103400
100,24,openmp sorting network,1129700
100,24,sequential sorting network,1115200
100,24,std::sort,642900
10,32,own sorting network,51615700
10,32,openmp sorting network,30300
10,32,sequential sorting network,29300
10,32,std::sort,17700
20,32,own sorting network,156331200
20,32,openmp sorting network,88200
20,32,sequential sorting network,86700
20,32,std::sort,58800
30,32,own sorting network,322799400
30,32,openmp sorting network,179500
30,32,sequential sorting network,177600
30,32,std::sort,111200
40,32,own sorting network,548180300
40,32,openmp sorting network,296200
40,32,sequential sorting network,294700
40,32,std::sort,180600
50,32,own sorting network,815579300
50,32,openmp sorting network,439600
50,32,sequential sorting network,438700
50,32,std::sort,270600
60,32,own sorting network,1131924100
60,32,openmp sorting network,605600
60,32,sequential sorting network,604400
60,32,std::sort,368700
70,32,own sorting network,1510390600
70,32,openmp sorting network,808000
70,32,sequential sorting network,807000
70,32,std::sort,495200
80,32,own sorting network,1938734200
80,32,openmp sorting network,1061600
80,32,sequential sorting network,1034400
80,32,std::sort,627400
90,32,own sorting network,2421777400
90,32,openmp sorting network,1315600
90,32,sequential sorting network,1285900
90,32,std::sort,776400
100,32,own sorting network,2957305000
100,32,openmp sorting network,1603900
100,32,sequential sorting network,1565800
100,32,std::sort,938200
10,40,own sorting network,93943300
10,40,openmp sorting network,50500
10,40,sequential sorting network,47100
10,40,std::sort,24000
20,40,own sorting network,285260600
20,40,openmp sorting network,141800
20,40,sequential sorting network,134800
20,40,std::sort,69400
30,40,own sorting network,564475100
30,40,openmp sorting network,277100
30,40,sequential sorting network,265900
30,40,std::sort,136200
40,40,own sorting network,937824300
40,40,openmp sorting network,454900
40,40,sequential sorting network,440300
40,40,std::sort,232000
50,40,own sorting network,1397383400
50,40,openmp sorting network,673000
50,40,sequential sorting network,654100
50,40,std::sort,338800
60,40,own sorting network,1951349800
60,40,openmp sorting network,951100
60,40,sequential sorting network,913700
60,40,std::sort,491900
70,40,own sorting network,2600408500
70,40,openmp sorting network,1262200
70,40,sequential sorting network,1244000
70,40,std::sort,644500
80,40,own sorting network,3345414000
80,40,openmp sorting network,1651000
80,40,sequential sorting network,1598100
80,40,std::sort,822600
90,40,own sorting network,4172679400
90,40,openmp sorting network,2049400
90,40,sequential sorting network,2006100
90,40,std::sort,1023700
100,40,own sorting network,5109409300
100,40,openmp sorting network,2483700
100,40,sequential sorting network,2448200
100,40,std::sort,1241600
10,48,own sorting network,109182400
10,48,openmp sorting network,57900
10,48,sequential sorting network,68300
10,48,std::sort,28400
20,48,own sorting network,328945300
20,48,openmp sorting network,169700
20,48,sequential sorting network,178900
20,48,std::sort,113700
30,48,own sorting network,661873100
30,48,openmp sorting network,367000
30,48,sequential sorting network,341400
30,48,std::sort,198600
40,48,own sorting network,1101038500
40,48,openmp sorting network,586400
40,48,sequential sorting network,557900
40,48,std::sort,316000
50,48,own sorting network,1711867400
50,48,openmp sorting network,886700
50,48,sequential sorting network,855700
50,48,std::sort,471200
60,48,own sorting network,2383596900
60,48,openmp sorting network,1214800
60,48,sequential sorting network,1192200
60,48,std::sort,633700
70,48,own sorting network,3165654100
70,48,openmp sorting network,1594500
70,48,sequential sorting network,1558300
70,48,std::sort,850300
80,48,own sorting network,4037762300
80,48,openmp sorting network,2015700
80,48,sequential sorting network,1985300
80,48,std::sort,1062900
90,48,own sorting network,5019602700
90,48,openmp sorting network,2498300
90,48,sequential sorting network,2455600
90,48,std::sort,1323200
100,48,own sorting network,6101755900
100,48,openmp sorting network,3029800
100,48,sequential sorting network,2975700
100,48,std::sort,1603600
10,56,own sorting network,126879200
10,56,openmp sorting network,68900
10,56,sequential sorting network,67500
10,56,std::sort,34100
20,56,own sorting network,378403500
20,56,openmp sorting network,201500
20,56,sequential sorting network,198800
20,56,std::sort,101900
30,56,own sorting network,764071200
30,56,openmp sorting network,397900
30,56,sequential sorting network,392000
30,56,std::sort,207700
40,56,own sorting network,1270622000
40,56,openmp sorting network,657900
40,56,sequential sorting network,645300
40,56,std::sort,337500
50,56,own sorting network,1920856600
50,56,openmp sorting network,983400
50,56,sequential sorting network,981400
50,56,std::sort,502800
60,56,own sorting network,2681881700
60,56,openmp sorting network,1364700
60,56,sequential sorting network,1438500
60,56,std::sort,694400
70,56,own sorting network,3578927800
70,56,openmp sorting network,1815400
70,56,sequential sorting network,1892200
70,56,std::sort,922800
80,56,own sorting network,4593197900
80,56,openmp sorting network,2338100
80,56,sequential sorting network,2425200
80,56,std::sort,1191300
90,56,own sorting network,5726382200
90,56,openmp sorting network,2916800
90,56,sequential sorting network,2991700
90,56,std::sort,1498200
100,56,own sorting network,6978713800
100,56,openmp sorting network,3631700
100,56,sequential sorting network,3617300
100,56,std::sort,1816100
10,64,own sorting network,143008000
10,64,openmp sorting network,80800
10,64,sequential sorting network,78900
10,64,std::sort,40000
20,64,own sorting network,430393200
20,64,openmp sorting network,245600
20,64,sequential sorting network,232200
20,64,std::sort,117100
30,64,own sorting network,867448800
30,64,openmp sorting network,486400
30,64,sequential sorting network,463100
30,64,std::sort,234000
40,64,own sorting network,1455204600
40,64,openmp sorting network,806300
40,64,sequential sorting network,771400
40,64,std::sort,390200
50,64,own sorting network,2193291400
50,64,openmp sorting network,1190800
50,64,sequential sorting network,1163600
50,64,std::sort,585000
60,64,own sorting network,3073421400
60,64,openmp sorting network,1663400
60,64,sequential sorting network,1625200
60,64,std::sort,837900
70,64,own sorting network,4102617800
70,64,openmp sorting network,2231400
70,64,sequential sorting network,2159500
70,64,std::sort,1115200
80,64,own sorting network,5268388600
80,64,openmp sorting network,2843900
80,64,sequential sorting network,2774900
80,64,std::sort,1423800
90,64,own sorting network,6586237900
90,64,openmp sorting network,3578700
90,64,sequential sorting network,3508500
90,64,std::sort,1787700
100,64,own sorting network,8054747200
100,64,openmp sorting network,4343300
100,64,sequential sorting network,4302200
100,64,std::sort,2180000
10,72,own sorting network,218931000
10,72,openmp sorting network,108300
10,72,sequential sorting network,114100
10,72,std::sort,46000
20,72,own sorting network,660918300
20,72,openmp sorting network,330700
20,72,sequential sorting network,370300
20,72,std::sort,155900
30,72,own sorting network,1324345400
30,72,openmp sorting network,642600
30,72,sequential sorting network,693500
30,72,std::sort,289100
40,72,own sorting network,2219415300
40,72,openmp sorting network,1051500
40,72,sequential sorting network,1109400
40,72,std::sort,467600
50,72,own sorting network,3329966200
50,72,openmp sorting network,1580300
50,72,sequential sorting network,1635100
50,72,std::sort,690900
60,72,own sorting network,4657764900
60,72,openmp sorting network,2200100
60,72,sequential sorting network,2276200
60,72,std::sort,958200
70,72,own sorting network,6202796200
70,72,openmp sorting network,2916800
70,72,sequential sorting network,2992000
70,72,std::sort,1275600
80,72,own sorting network,7960342400
80,72,openmp sorting network,3752800
80,72,sequential sorting network,3806300
80,72,std::sort,1628200
90,72,own sorting network,9928187100
90,72,openmp sorting network,4674400
90,72,sequential sorting network,4722100
90,72,std::sort,2034300
100,72,own sorting network,12134253200
100,72,openmp sorting network,5694100
100,72,sequential sorting network,5735400
100,72,std::sort,2486000
10,80,own sorting network,247651700
10,80,openmp sorting network,121700
10,80,sequential sorting network,118900
10,80,std::sort,58300
20,80,own sorting network,740263800
20,80,openmp sorting network,354100
20,80,sequential sorting network,348300
20,80,std::sort,169700
30,80,own sorting network,1472325000
30,80,openmp sorting network,698700
30,80,sequential sorting network,698000
30,80,std::sort,322200
40,80,own sorting network,2467834200
40,80,openmp sorting network,1207800
40,80,sequential sorting network,1189400
40,80,std::sort,540700
50,80,own sorting network,3712745100
50,80,openmp sorting network,1782400
50,80,sequential sorting network,1772200
50,80,std::sort,803200
60,80,own sorting network,5171857700
60,80,openmp sorting network,2473800
60,80,sequential sorting network,2460100
60,80,std::sort,1107600
70,80,own sorting network,6878366300
70,80,openmp sorting network,3314800
70,80,sequential sorting network,3263300
70,80,std::sort,1460400
80,80,own sorting network,8840605300
80,80,openmp sorting network,4226300
80,80,sequential sorting network,4180700
80,80,std::sort,1870300
90,80,own sorting network,11040173700
90,80,openmp sorting network,5284900
90,80,sequential sorting network,5209300
90,80,std::sort,2321200
100,80,own sorting network,13502279800
100,80,openmp sorting network,6521400
100,80,sequential sorting network,6438300
100,80,std::sort,2869900
10,88,own sorting network,284340000
10,88,openmp sorting network,142800
10,88,sequential sorting network,139300
10,88,std::sort,61800
20,88,own sorting network,854293500
20,88,openmp sorting network,402000
20,88,sequential sorting network,398700
20,88,std::sort,176500
30,88,own sorting network,1717565000
30,88,openmp sorting network,793500
30,88,sequential sorting network,796500
30,88,std::sort,351800
40,88,own sorting network,2821119700
40,88,openmp sorting network,1303300
40,88,sequential sorting network,1314200
40,88,std::sort,577300
50,88,own sorting network,4195251800
50,88,openmp sorting network,1985900
50,88,sequential sorting network,1966600
50,88,std::sort,867300
60,88,own sorting network,5860573200
60,88,openmp sorting network,2764200
60,88,sequential sorting network,2738100
60,88,std::sort,1205400
70,88,own sorting network,7770037300
70,88,openmp sorting network,3682300
70,88,sequential sorting network,3635200
70,88,std::sort,1596500
80,88,own sorting network,9936250900
80,88,openmp sorting network,4702400
80,88,sequential sorting network,4676200
80,88,std::sort,2048300
90,88,own sorting network,12343658500
90,88,openmp sorting network,5902100
90,88,sequential sorting network,5866400
90,88,std::sort,2574500
100,88,own sorting network,15090199500
100,88,openmp sorting network,7202100
100,88,sequential sorting network,7139900
100,88,std::sort,3142800
10,96,own sorting network,295319500
10,96,openmp sorting network,152300
10,96,sequential sorting network,158100
10,96,std::sort,67100
20,96,own sorting network,911539500
20,96,openmp sorting network,444600
20,96,sequential sorting network,482700
20,96,std::sort,197700
30,96,own sorting network,1793189900
30,96,openmp sorting network,872000
30,96,sequential sorting network,900700
30,96,std::sort,385700
40,96,own sorting network,2969824100
40,96,openmp sorting network,1431600
40,96,sequential sorting network,1460700
40,96,std::sort,644500
50,96,own sorting network,4427718700
50,96,openmp sorting network,2138200
50,96,sequential sorting network,2155400
50,96,std::sort,956700
60,96,own sorting network,6191673600
60,96,openmp sorting network,3000200
60,96,sequential sorting network,3014500
60,96,std::sort,1332900
70,96,own sorting network,8242302600
70,96,openmp sorting network,4001800
70,96,sequential sorting network,3987300
70,96,std::sort,1771900
80,96,own sorting network,10585591800
80,96,openmp sorting network,5150100
80,96,sequential sorting network,5133200
80,96,std::sort,2327600
90,96,own sorting network,13222359900
90,96,openmp sorting network,6414600
90,96,sequential sorting network,6419400
90,96,std::sort,2900200
100,96,own sorting network,16183473600
100,96,openmp sorting network,7864700
100,96,sequential sorting network,7881800
100,96,std::sort,3540000
10,104,own sorting network,316467500
10,104,openmp sorting network,161100
10,104,sequential sorting network,157400
10,104,std::sort,79100
20,104,own sorting network,952598300
20,104,openmp sorting network,472100
20,104,sequential sorting network,474600
20,104,std::sort,217500
30,104,own sorting network,1919838000
30,104,openmp sorting network,947700
30,104,sequential sorting network,954400
30,104,std::sort,429300
40,104,own sorting network,3197873900
40,104,openmp sorting network,1568700
40,104,sequential sorting network,1557300
40,104,std::sort,699600
50,104,own sorting network,4763471600
50,104,openmp sorting network,2329700
50,104,sequential sorting network,2301600
50,104,std::sort,1041800
60,104,own sorting network,6647917100
60,104,openmp sorting network,3252400
60,104,sequential sorting network,3221700
60,104,std::sort,1453400
70,104,own sorting network,8831741400
70,104,openmp sorting network,4330900
70,104,sequential sorting network,4300000
70,104,std::sort,1936900
80,104,own sorting network,11354300800
80,104,openmp sorting network,5559700
80,104,sequential sorting network,5525900
80,104,std::sort,2492800
90,104,own sorting network,14192521700
90,104,openmp sorting network,6933400
90,104,sequential sorting network,6897100
90,104,std::sort,3137200
100,104,own sorting network,17320972800
100,104,openmp sorting network,8509700
100,104,sequential sorting network,8472400
100,104,std::sort,3834100
10,112,own sorting network,335369300
10,112,openmp sorting network,208400
10,112,sequential sorting network,172100
10,112,std::sort,76900
20,112,own sorting network,1051268300
20,112,openmp sorting network,556500
20,112,sequential sorting network,508900
20,112,std::sort,228700
30,112,own sorting network,2082350200
30,112,openmp sorting network,1060300
30,112,sequential sorting network,1017400
30,112,std::sort,488200
40,112,own sorting network,3448364200
40,112,openmp sorting network,1732500
40,112,sequential sorting network,1687100
40,112,std::sort,788700
50,112,own sorting network,5146443600
50,112,openmp sorting network,2576300
50,112,sequential sorting network,2528500
50,112,std::sort,1171600
60,112,own sorting network,7183512100
60,112,openmp sorting network,3637400
60,112,sequential sorting network,4013700
60,112,std::sort,1680700
70,112,own sorting network,9606549900
70,112,openmp sorting network,4854700
70,112,sequential sorting network,5215000
70,112,std::sort,2210800
80,112,own sorting network,12350181000
80,112,openmp sorting network,6218800
80,112,sequential sorting network,6594200
80,112,std::sort,2815200
90,112,own sorting network,15430196900
90,112,openmp sorting network,7715600
90,112,sequential sorting network,8112500
90,112,std::sort,3498800
100,112,own sorting network,18861807400
100,112,openmp sorting network,9377500
100,112,sequential sorting network,9765100
100,112,std::sort,4254600
10,120,own sorting network,363323100
10,120,openmp sorting network,185700
10,120,sequential sorting network,183000
10,120,std::sort,83600
20,120,own sorting network,1088920400
20,120,openmp sorting network,550100
20,120,sequential sorting network,553900
20,120,std::sort,247400
30,120,own sorting network,2189912500
30,120,openmp sorting network,1094600
30,120,sequential sorting network,1104300
30,120,std::sort,491600
40,120,own sorting network,3644188500
40,120,openmp sorting network,1814700
40,120,sequential sorting network,1829600
40,120,std::sort,815800
50,120,own sorting network,5462192100
50,120,openmp sorting network,2720200
50,120,sequential sorting network,2735300
50,120,std::sort,1233300
60,120,own sorting network,7658363900
60,120,openmp sorting network,3929200
60,120,sequential sorting network,3910400
60,120,std::sort,1770200
70,120,own sorting network,10255280000
70,120,openmp sorting network,5170400
70,120,sequential sorting network,5193600
70,120,std::sort,2322100
80,120,own sorting network,13172234100
80,120,openmp sorting network,6623000
80,120,sequential sorting network,6644800
80,120,std::sort,2982000
90,120,own sorting network,16440277000
90,120,openmp sorting network,8251100
90,120,sequential sorting network,8280300
90,120,std::sort,3709700
100,120,own sorting network,20087385700
100,120,openmp sorting network,10057100
100,120,sequential sorting network,10115300
100,120,std::sort,4548300
10,128,own sorting network,394724900
10,128,openmp sorting network,206400
10,128,sequential sorting network,202200
10,128,std::sort,91300
20,128,own sorting network,1193300000
20,128,openmp sorting network,611800
20,128,sequential sorting network,595200
20,128,std::sort,269200
30,128,own sorting network,2381546800
30,128,openmp sorting network,1221800
30,128,sequential sorting network,1178000
30,128,std::sort,539900
40,128,own sorting network,3970635300
40,128,openmp sorting network,2061600
40,128,sequential sorting network,1967600
40,128,std::sort,891300
50,128,own sorting network,5919226100
50,128,openmp sorting network,3043700
50,128,sequential sorting network,2945100
50,128,std::sort,1331200
60,128,own sorting network,8259199200
